event_key|data_source_id|event_id|device_type1_key|authentityid|alarmforevents_id|severity_number|severity|notificationdate|notificationtimestamp|day_in_month|month_number|quarter_number|year|week_number|year_for_week|hour|minute|second|time_key|classname|category|displayname|description|source|eventtype|nttyaddrss7_address|generatedby|elementname|srcobjectid|srcobjectbusinesskey|srcobjectdisplayname|owning_entity|prdctsrs_value|producttype_value|prdctfmly_value|softwareversion|ipaddress|devicename|count
43|172.25.124.232|2109|0|181181|247254|1|Critical|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Routers|10.114.8.1|Port 'GigabitEthernet2/1' is down on device '10.114.8.1'.|10.114.8.1|LINK_DOWN|10.114.8.1|Wired Switch|GigabitEthernet2/1|187566|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
44|172.25.124.232|2110|0|181181|247255|1|Critical|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Routers|10.114.8.1|Port 'GigabitEthernet2/2' is down on device '10.114.8.1'.|10.114.8.1|LINK_DOWN|10.114.8.1|Wired Switch|GigabitEthernet2/2|187565|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
76|172.25.124.232|2142|0|181185|247261|1|Critical|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Routers|10.114.8.6|Port 'TenGigabitEthernet0/1/0' is down on device '10.114.8.6'.|10.114.8.6|LINK_DOWN|10.114.8.6|Wired Switch|TenGigabitEthernet0/1/0|187751|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
51|172.25.124.232|2117|0|181184|247256|1|Critical|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Routers|10.114.8.5|Port 'TenGigabitEthernet0/0/0' is down on device '10.114.8.5'.|10.114.8.5|LINK_DOWN|10.114.8.5|Wired Switch|TenGigabitEthernet0/0/0|187741|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
52|172.25.124.232|2118|0|181184|247257|1|Critical|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Routers|10.114.8.5|Port 'TenGigabitEthernet0/1/0' is down on device '10.114.8.5'.|10.114.8.5|LINK_DOWN|10.114.8.5|Wired Switch|TenGigabitEthernet0/1/0|187726|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
75|172.25.124.232|2141|0|181185|247260|1|Critical|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Routers|10.114.8.6|Port 'TenGigabitEthernet0/0/0' is down on device '10.114.8.6'.|10.114.8.6|LINK_DOWN|10.114.8.6|Wired Switch|TenGigabitEthernet0/0/0|187750|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
39|172.25.124.232|2105|0|181183|247252|1|Critical|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Routers|10.114.8.3|Port 'GigabitEthernet2/1' is down on device '10.114.8.3'.|10.114.8.3|LINK_DOWN|10.114.8.3|Wired Switch|GigabitEthernet2/1|187459|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
40|172.25.124.232|2106|0|181183|247253|1|Critical|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Routers|10.114.8.3|Port 'GigabitEthernet2/2' is down on device '10.114.8.3'.|10.114.8.3|LINK_DOWN|10.114.8.3|Wired Switch|GigabitEthernet2/2|187460|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
47|172.25.124.232|2113|0|181186|247268|1|Critical|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Routers|10.114.8.9|Port 'GigabitEthernet0/8' is down on device '10.114.8.9'.|10.114.8.9|LINK_DOWN|10.114.8.9|Wired Switch|GigabitEthernet0/8|187761|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
48|172.25.124.232|2114|0|181186|247269|1|Critical|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Routers|10.114.8.9|Port 'GigabitEthernet0/9' is down on device '10.114.8.9'.|10.114.8.9|LINK_DOWN|10.114.8.9|Wired Switch|GigabitEthernet0/9|187760|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
72|172.25.124.232|2138|0|181187|247277|1|Critical|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Routers|10.114.8.10|Port 'GigabitEthernet0/9' is down on device '10.114.8.10'.|10.114.8.10|LINK_DOWN|10.114.8.10|Wired Switch|GigabitEthernet0/9|187794|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
71|172.25.124.232|2137|0|181187|247276|1|Critical|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Routers|10.114.8.10|Port 'GigabitEthernet0/8' is down on device '10.114.8.10'.|10.114.8.10|LINK_DOWN|10.114.8.10|Wired Switch|GigabitEthernet0/8|187801|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
68|172.25.124.232|2134|0|181182|247259|1|Critical|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Routers|10.114.8.2|Port 'GigabitEthernet2/2' is down on device '10.114.8.2'.|10.114.8.2|LINK_DOWN|10.114.8.2|Wired Switch|GigabitEthernet2/2|187316|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
67|172.25.124.232|2133|0|181182|247258|1|Critical|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Routers|10.114.8.2|Port 'GigabitEthernet2/1' is down on device '10.114.8.2'.|10.114.8.2|LINK_DOWN|10.114.8.2|Wired Switch|GigabitEthernet2/1|187315|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
63|172.25.124.232|2129|0|181189|247274|1|Critical|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Switches and Hubs|10.114.8.14|Port 'Vlan1' is down on device '10.114.8.14'.|10.114.8.14|LINK_DOWN|10.114.8.14|Wired Switch|Vlan1|187889|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
59|172.25.124.232|2125|0|181190|247272|1|Critical|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Switches and Hubs|10.114.8.17|Port 'Vlan1' is down on device '10.114.8.17'.|10.114.8.17|LINK_DOWN|10.114.8.17|Wired Switch|Vlan1|187971|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
64|172.25.124.232|2130|0|181189|247275|1|Critical|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Switches and Hubs|10.114.8.14|Port 'null' is down on device '10.114.8.14'.|10.114.8.14|LINK_DOWN|10.114.8.14|Wired Switch|Unknown Interface|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
80|172.25.124.232|2146|0|181188|247279|1|Critical|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Switches and Hubs|10.114.8.13|Port 'null' is down on device '10.114.8.13'.|10.114.8.13|LINK_DOWN|10.114.8.13|Wired Switch|Unknown Interface|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
79|172.25.124.232|2145|0|181188|247278|1|Critical|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Switches and Hubs|10.114.8.13|Port 'Vlan1' is down on device '10.114.8.13'.|10.114.8.13|LINK_DOWN|10.114.8.13|Wired Switch|Vlan1|187835|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
60|172.25.124.232|2126|0|181190|247273|1|Critical|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Switches and Hubs|10.114.8.17|Port 'null' is down on device '10.114.8.17'.|10.114.8.17|LINK_DOWN|10.114.8.17|Wired Switch|Unknown Interface|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
55|172.25.124.232|2121|0|181191|247270|1|Critical|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Switches and Hubs|10.114.8.18|Port 'Vlan1' is down on device '10.114.8.18'.|10.114.8.18|LINK_DOWN|10.114.8.18|Wired Switch|Vlan1|188027|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
56|172.25.124.232|2122|0|181191|247271|1|Critical|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Switches and Hubs|10.114.8.18|Port 'null' is down on device '10.114.8.18'.|10.114.8.18|LINK_DOWN|10.114.8.18|Wired Switch|Unknown Interface|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
32|172.25.124.232|2098|0|181190|0|6|Information|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Switch|10.114.8.17|Cold start. Device '10.114.8.17'. |10.114.8.17|COLD_START|10.114.8.17|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
11|172.25.124.232|2077|0|181185|0|6|Information|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Switch|10.114.8.6|Cold start. Device '10.114.8.6'. |10.114.8.6|COLD_START|10.114.8.6|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
29|172.25.124.232|2095|0|181184|0|6|Information|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Switch|10.114.8.5|Cold start. Device '10.114.8.5'. |10.114.8.5|COLD_START|10.114.8.5|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
30|172.25.124.232|2096|0|181188|0|6|Information|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Switch|10.114.8.13|Cold start. Device '10.114.8.13'. |10.114.8.13|COLD_START|10.114.8.13|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
25|172.25.124.232|2091|0|181186|0|6|Information|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Switch|10.114.8.9|Cold start. Device '10.114.8.9'. |10.114.8.9|COLD_START|10.114.8.9|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
34|172.25.124.232|2100|0|181191|0|6|Information|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Switch|10.114.8.18|Cold start. Device '10.114.8.18'. |10.114.8.18|COLD_START|10.114.8.18|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
20|172.25.124.232|2086|0|181183|0|6|Information|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Switch|10.114.8.3|Cold start. Device '10.114.8.3'. |10.114.8.3|COLD_START|10.114.8.3|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
16|172.25.124.232|2082|0|181187|0|6|Information|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Switch|10.114.8.10|Cold start. Device '10.114.8.10'. |10.114.8.10|COLD_START|10.114.8.10|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
37|172.25.124.232|2103|0|181189|0|6|Information|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Switch|10.114.8.14|Cold start. Device '10.114.8.14'. |10.114.8.14|COLD_START|10.114.8.14|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
27|172.25.124.232|2093|0|181181|0|6|Information|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Switch|10.114.8.1|Cold start. Device '10.114.8.1'. |10.114.8.1|COLD_START|10.114.8.1|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
9|172.25.124.232|2075|0|181182|0|6|Information|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Switch|10.114.8.2|Cold start. Device '10.114.8.2'. |10.114.8.2|COLD_START|10.114.8.2|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
35|172.25.124.232|2101|0|181190|0|6|Information|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Switch|10.114.8.17|Warm start. Device '10.114.8.17'. |10.114.8.17|WARM_START|10.114.8.17|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
14|172.25.124.232|2080|0|181185|0|6|Information|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Switch|10.114.8.6|Warm start. Device '10.114.8.6'. |10.114.8.6|WARM_START|10.114.8.6|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
22|172.25.124.232|2088|0|181182|0|6|Information|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Switch|10.114.8.2|Warm start. Device '10.114.8.2'. |10.114.8.2|WARM_START|10.114.8.2|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
23|172.25.124.232|2089|0|181187|0|6|Information|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Switch|10.114.8.10|Warm start. Device '10.114.8.10'. |10.114.8.10|WARM_START|10.114.8.10|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
24|172.25.124.232|2090|0|181183|0|6|Information|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Switch|10.114.8.3|Warm start. Device '10.114.8.3'. |10.114.8.3|WARM_START|10.114.8.3|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
26|172.25.124.232|2092|0|181186|0|6|Information|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Switch|10.114.8.9|Warm start. Device '10.114.8.9'. |10.114.8.9|WARM_START|10.114.8.9|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
38|172.25.124.232|2104|0|181189|0|6|Information|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Switch|10.114.8.14|Warm start. Device '10.114.8.14'. |10.114.8.14|WARM_START|10.114.8.14|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
36|172.25.124.232|2102|0|181191|0|6|Information|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Switch|10.114.8.18|Warm start. Device '10.114.8.18'. |10.114.8.18|WARM_START|10.114.8.18|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
31|172.25.124.232|2097|0|181184|0|6|Information|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Switch|10.114.8.5|Warm start. Device '10.114.8.5'. |10.114.8.5|WARM_START|10.114.8.5|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
28|172.25.124.232|2094|0|181181|0|6|Information|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Switch|10.114.8.1|Warm start. Device '10.114.8.1'. |10.114.8.1|WARM_START|10.114.8.1|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
33|172.25.124.232|2099|0|181188|0|6|Information|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Switch|10.114.8.13|Warm start. Device '10.114.8.13'. |10.114.8.13|WARM_START|10.114.8.13|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
8|172.25.124.232|2074|0|181187|247266|3|Minor|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Routers|Cisco_10.114.8.10|Device '10.114.8.10'. Authentication failed for request from 'Unknown'.|10.114.8.10|SWT_AUTH_FAIL|10.114.8.10|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
7|172.25.124.232|2073|0|181182|247248|3|Minor|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Routers|Cisco_10.114.8.2|Device '10.114.8.2'. Authentication failed for request from 'Unknown'.|10.114.8.2|SWT_AUTH_FAIL|10.114.8.2|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
6|172.25.124.232|2072|0|181185|247251|3|Minor|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Routers|Cisco_10.114.8.6|Device '10.114.8.6'. Authentication failed for request from 'Unknown'.|10.114.8.6|SWT_AUTH_FAIL|10.114.8.6|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
10|172.25.124.232|2076|0|181183|247247|3|Minor|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Routers|Cisco_10.114.8.3|Device '10.114.8.3'. Authentication failed for request from 'Unknown'.|10.114.8.3|SWT_AUTH_FAIL|10.114.8.3|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
13|172.25.124.232|2079|0|181181|247250|3|Minor|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Routers|Cisco_10.114.8.1|Device '10.114.8.1'. Authentication failed for request from 'Unknown'.|10.114.8.1|SWT_AUTH_FAIL|10.114.8.1|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
12|172.25.124.232|2078|0|181186|247263|3|Minor|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Routers|Cisco_10.114.8.9|Device '10.114.8.9'. Authentication failed for request from 'Unknown'.|10.114.8.9|SWT_AUTH_FAIL|10.114.8.9|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
18|172.25.124.232|2084|0|181184|247249|3|Minor|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Routers|Cisco_10.114.8.5|Device '10.114.8.5'. Authentication failed for request from 'Unknown'.|10.114.8.5|SWT_AUTH_FAIL|10.114.8.5|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
15|172.25.124.232|2081|0|181188|247267|3|Minor|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.13|Device '10.114.8.13'. Authentication failed for request from 'Unknown'.|10.114.8.13|SWT_AUTH_FAIL|10.114.8.13|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
17|172.25.124.232|2083|0|181190|247262|3|Minor|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.17|Device '10.114.8.17'. Authentication failed for request from 'Unknown'.|10.114.8.17|SWT_AUTH_FAIL|10.114.8.17|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
21|172.25.124.232|2087|0|181189|247264|3|Minor|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.14|Device '10.114.8.14'. Authentication failed for request from 'Unknown'.|10.114.8.14|SWT_AUTH_FAIL|10.114.8.14|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
19|172.25.124.232|2085|0|181191|247265|3|Minor|2015-08-26|2015-08-26 16:44:20|26|8|3|2015|35|2015|16|44|20|60261|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.18|Device '10.114.8.18'. Authentication failed for request from 'Unknown'.|10.114.8.18|SWT_AUTH_FAIL|10.114.8.18|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
83|172.25.124.232|2149|0|0|247674|2|Major|2015-08-26|2015-08-26 16:45:18|26|8|3|2015|35|2015|16|45|18|60319|WiredWirelessEvent|System|NCS-ConfigArchive|Config Archive Failed for the Device : 10.114.8.18|NCS-ConfigArchive(172.25.124.232)|SYSTEM_MONITOR|172.25.124.232|SYSTEM_MONITOR|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
84|172.25.124.232|2150|0|0|247674|2|Major|2015-08-26|2015-08-26 16:45:34|26|8|3|2015|35|2015|16|45|34|60335|WiredWirelessEvent|System|NCS-ConfigArchive|Config Archive Failed for the Device : 10.114.8.1|NCS-ConfigArchive(172.25.124.232)|SYSTEM_MONITOR|172.25.124.232|SYSTEM_MONITOR|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
183|172.25.124.232|2249|0|181191|247714|1|Critical|2015-08-26|2015-08-26 16:49:03|26|8|3|2015|35|2015|16|49|3|60544|ThresholdEvent|Switches and Hubs|Cisco_10.114.8.18(10.114.8.18)|Device Cisco_10.114.8.18 value of Environment Temperature = 211 violated the set threshold: 80 - Automonitoring - Device Health |10.114.8.18|TV_ENV_TEMP|10.114.8.18|Wired Switch|Unknown|0|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
132|172.25.124.232|2198|0|181184|247256|5|Cleared|2015-08-26|2015-08-26 16:49:20|26|8|3|2015|35|2015|16|49|20|60561|WiredWirelessEvent|Routers|10.114.8.5|Port 'TenGigabitEthernet0/0/0' is up on device '10.114.8.5'.|10.114.8.5|LINK_UP|10.114.8.5|Wired Switch|TenGigabitEthernet0/0/0|187741|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
149|172.25.124.232|2215|0|181182|247259|5|Cleared|2015-08-26|2015-08-26 16:49:20|26|8|3|2015|35|2015|16|49|20|60561|WiredWirelessEvent|Routers|10.114.8.2|Port 'GigabitEthernet2/2' is up on device '10.114.8.2'.|10.114.8.2|LINK_UP|10.114.8.2|Wired Switch|GigabitEthernet2/2|187316|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
120|172.25.124.232|2186|0|181183|247252|5|Cleared|2015-08-26|2015-08-26 16:49:20|26|8|3|2015|35|2015|16|49|20|60561|WiredWirelessEvent|Routers|10.114.8.3|Port 'GigabitEthernet2/1' is up on device '10.114.8.3'.|10.114.8.3|LINK_UP|10.114.8.3|Wired Switch|GigabitEthernet2/1|187459|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
121|172.25.124.232|2187|0|181183|247253|5|Cleared|2015-08-26|2015-08-26 16:49:20|26|8|3|2015|35|2015|16|49|20|60561|WiredWirelessEvent|Routers|10.114.8.3|Port 'GigabitEthernet2/2' is up on device '10.114.8.3'.|10.114.8.3|LINK_UP|10.114.8.3|Wired Switch|GigabitEthernet2/2|187460|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
124|172.25.124.232|2190|0|181181|247254|5|Cleared|2015-08-26|2015-08-26 16:49:20|26|8|3|2015|35|2015|16|49|20|60561|WiredWirelessEvent|Routers|10.114.8.1|Port 'GigabitEthernet2/1' is up on device '10.114.8.1'.|10.114.8.1|LINK_UP|10.114.8.1|Wired Switch|GigabitEthernet2/1|187566|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
125|172.25.124.232|2191|0|181181|247255|5|Cleared|2015-08-26|2015-08-26 16:49:20|26|8|3|2015|35|2015|16|49|20|60561|WiredWirelessEvent|Routers|10.114.8.1|Port 'GigabitEthernet2/2' is up on device '10.114.8.1'.|10.114.8.1|LINK_UP|10.114.8.1|Wired Switch|GigabitEthernet2/2|187565|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
156|172.25.124.232|2222|0|181185|247260|5|Cleared|2015-08-26|2015-08-26 16:49:20|26|8|3|2015|35|2015|16|49|20|60561|WiredWirelessEvent|Routers|10.114.8.6|Port 'TenGigabitEthernet0/0/0' is up on device '10.114.8.6'.|10.114.8.6|LINK_UP|10.114.8.6|Wired Switch|TenGigabitEthernet0/0/0|187750|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
148|172.25.124.232|2214|0|181182|247258|5|Cleared|2015-08-26|2015-08-26 16:49:20|26|8|3|2015|35|2015|16|49|20|60561|WiredWirelessEvent|Routers|10.114.8.2|Port 'GigabitEthernet2/1' is up on device '10.114.8.2'.|10.114.8.2|LINK_UP|10.114.8.2|Wired Switch|GigabitEthernet2/1|187315|Unknown|NA|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|1
